id,institutionCode,recordedBy,eventDate,year,month,day,country,decimalLongitude,decimalLatitude,verbatimElevation,family,genus,specificEpithet,scientificName,scientificNameAuthorship,occurrenceRemarks,dynamicProperties,verbatimAttributes,references,reproductiveCondition
115373,INABIOEC,Galo A. Tipaz,1992-07-10,1992.0,7.0,10.0,Ecuador,-78.41666,0.25,3300 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,Árbol de 6 m de altura. En filo de carretera. Presenta látex cristalino. Frutos globosos verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=115373,
115374,INABIOEC,Galo A. Tipaz,1992-05-09,1992.0,5.0,9.0,Ecuador,-79.08333,-0.28333,600 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol de 10 m de altura, 20 cm DAP. En área de potrero. Presencia de savia amarilla-rojiza. Inflorescencia cremosa. Frutos capsulares.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=115374,
115433,INABIOEC,José Homero Vargas López,2005-02-17,2005.0,2.0,17.0,Ecuador,-79.1278,-1.4169,1500 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol de 14 m., flores blancas, frutos cremosos. Nombre común: sangre de drago. Uso: medicinal y maderable. El látex se usa en heridas y madera para encofrado.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=115433,
115468,INABIOEC,Vlastimil Zak,1988-04-17,1988.0,4.0,17.0,Ecuador,-78.5,-0.4167,1300 - 1550 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,Árbol de 10 m. Botones florales verde-claros. Flores cremas. Frutos cafés.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=115468,
116940,INABIOEC,Efraín Liborio Freire Mayorga,1996-12-21,1996.0,12.0,21.0,Ecuador,-78.65,0.0167,2300 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol de 35 m, frutos pequeños pubescentes cafés.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=116940,
116942,INABIOEC,Efraín Liborio Freire Mayorga,2007-07-23,2007.0,7.0,23.0,Ecuador,-78.658,-0.2139,2610 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol de 10 m de alto, frutos cafés.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=116942,
117219,INABIOEC,Germán Toasa,2010-06-13,2010.0,6.0,13.0,Ecuador,-78.5701,0.1131,2200 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,Árbol N° 89,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=117219,
117220,INABIOEC,Germán Toasa,2010-06-13,2010.0,6.0,13.0,Ecuador,-78.5701,0.1133,2200 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,Árbol de 30 m . N° 88.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=117220,
172288,INABIOEC,Grady Linder Webster,1997-06-26,1997.0,6.0,26.0,Ecuador,-78.625,0.1167,1350 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Arborescent shrub 4 m high, not flowering.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=172288,
172289,INABIOEC,R. Riina,2004-04-15,2004.0,4.0,15.0,Ecuador,-78.6325,0.0261,1870 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol 10 m, látex rojo en el tronco, amarillo claro en las ramitas; flores estaminadas verde-cremosos, flores pistiladas con cáliz verde en el haz y marrón claro por el envés, estigmas verdes con ápices marrones, frutos marrón café.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=172289,
172290,INABIOEC,R. Riina,2004-04-15,2004.0,4.0,15.0,Ecuador,-78.625,-0.055,2200 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol 5-9 m de alto, látex rojo en el tronco y no evidente en las ramitas; frutos marrón café, cáliz en fruto verde claro. Muy común en las laderas con bosque montano y ca del río.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=172290,
172291,INABIOEC,R. Riina,2004-04-15,2004.0,4.0,15.0,Ecuador,-78.6758,0.0033,2100 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol 6 m, látex rojo en el tronco; flores estaminadas crema, cáliz de las flores pistiladas verde, ovario marrón café. Frecuente.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=172291,
176974,INABIOEC,Efraín Liborio Freire Mayorga,2017-07-06,2017.0,7.0,6.0,Ecuador,-79.676667,-3.208889,1755 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Árbol 15 m de alto, flores blancas.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=176974,
178963,INABIOEC,Grady Linder Webster,0000-00-00,0.0,0.0,0.0,Ecuador,-78.6833,-0.0167,2200 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,Abundant tree ca. 15 m high,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178963,
178965,INABIOEC,Carlos Eduardo Cerón Martínez,0000-00-00,0.0,0.0,0.0,Ecuador,-78.75,-0.4167,1650 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Arbolito. Infértil. Resina rojiza. Uso medicinal para cicatrizar heridas. Colectado en bosque primario. Nombre Común: ""Sangre de gallina"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178965,
178967,INABIOEC,Calaway Homer Dodson,0000-00-00,0.0,0.0,0.0,Ecuador,-78.888056,-0.25,1000 - 1400 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Tree to 18 m, leaves white beneath. Fruits brown.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178967,
178968,INABIOEC,Edgar Gudiño Jara,1991-07-06,1991.0,7.0,6.0,Ecuador,-78.9167,0.1667,2000 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Arbol de hasta 15 m de altura, 12 cm DAP; al borde de carretera. Fuste recto. Hojas con envés parduzco. Botones florales parduzcos.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178968,
178969,INABIOEC,Hendrik Hessel Van der Werff,1994-02-03,1994.0,2.0,3.0,Ecuador,-78.666667,-0.016667,1500 - 1800 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Tree, 15 m. Flowers whitish, fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178969,
178971,INABIOEC,Galo A. Tipaz,0000-00-00,0.0,0.0,0.0,Ecuador,-78.5833,0.1333,1200 - 1700 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Arbol, 12 m de altura, 20 cm DAP, muy ramificado. Látex rojo. Bosque secundario. Espigas florales verde-cremosas. Frutos cafés. ""drago"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178971,
178972,INABIOEC,Carlos Quelal,0000-00-00,0.0,0.0,0.0,Ecuador,-78.6667,0.1667,1500 - 1700 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,"Arbol, 20 m de altura, 20 cm DAP. Copa ancha. Látex rojo, colectado a orillas del río Tulambí. Flores verdes, frutos cafés.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178972,
178973,INABIOEC,Daniel Rubio,1990-11-08,1990.0,11.0,8.0,Ecuador,-78.5833,0.3333,3000 m,Euphorbiaceae,Croton,floccosus,Croton floccosus,B.A. Sm.,,,Arbol de 12 m de altura,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=178973,
14904,INABIOEC,John Littner Clark,1997-03-12,1997.0,3.0,12.0,Ecuador,-79.73333,0.36666,650 m,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,"Tree, 10 m tall. DBH 17.1 cm. Permanent plot 2; Quadrat 10; Tree 10. Undersurface of leaves covered with peltate scales. Sterile.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=14904,
21834,INABIOEC,Alberto Dik,1993-12-15,1993.0,12.0,15.0,Ecuador,-76.55,-0.4833,230 m,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,"Árbol de 7 m de altura; 10 cm DAP. Ltex amarillo. Hojas simples alternas, envs con puntos blancos y un par de glndulas en el pice del pecolo. Frutos triloculares. FRUTO APARTE.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=21834,
23494,INABIOEC,Alwyn Howard Gentry,1993-07-28,1993.0,7.0,28.0,Ecuador,-78.6667,-4.3,850 m,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,Tree 8 cm dbh.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=23494,
24516,INABIOEC,Juergen Homeier,2008-04-05,2008.0,4.0,5.0,Ecuador,-77.5667,-0.8333,,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,"tree, plot 47#1366",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24516,
24517,INABIOEC,Juergen Homeier,2008-04-13,2008.0,4.0,13.0,Ecuador,-77.7483,-0.68,,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,"tree, plot 66 #2050",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24517,
24781,INABIOEC,Fernando Hurtado,1989-01-07,1989.0,1.0,7.0,Ecuador,-76.9167,-1.25,320 m,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,Árbolito de 10 m. Frutos trilobulados plateados.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24781,
32483,INABIOEC,Nigel Pitman,0000-00-00,1997.0,8.0,0.0,Ecuador,-76.53333,-0.51666,250 m,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,"Small tree. Bark covered with distinct dark lenticels. Branches brown-purple, swollen at base. Sterile. Plot Shipati 1: tree 81.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=32483,
172370,INABIOEC,Xavier Francisco Cornejo Sotomayor,2002-03-14,2002.0,3.0,14.0,Ecuador,-76.316667,-0.016667,200 m,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,Árbol 8 m alto. Frutos verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=172370,
172371,INABIOEC,Nestor Saltos,2004-01-05,2004.0,1.0,5.0,Ecuador,-79.225,-1.2783,575-785 m,Euphorbiaceae,Croton,tessmannii,Croton tessmannii,Mansf.,,,Árbol de 16 metros de altura; con un diametro de 19 cm; tronco cilindrico. Parcela permanente 01; árbol 20.10.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=172371,
115275,INABIOEC,Walter Armando Palacios Cuenca,1985-09-21,1985.0,9.0,21.0,Ecuador,-76.91666,-0.25,450 m,Euphorbiaceae,,,Sapium biglandulosum,,,,"Árbol de 8 m de alto; inflorescencias erectas, flores muy pequeñas rojiza- cafés, frutos verdes. Presencia de látex blanco. Creciendo en potrero.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=115275,
115254,INABIOEC,Walter Armando Palacios Cuenca,1990-10-16,1990.0,10.0,16.0,Ecuador,-77.9,-0.4333,2000 - 2300 m,Euphorbiaceae,Sapium,contortum,Sapium contortum,Croizat,,,Árbol de 10 m de altura; 20 cm DAP. Látex blanco abundante. Flores amarillentas. N. Común: Cauchillo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=115254,
